Main_Category,Course_Title,Description,Course_Content,Lecturers_name
Personal Development,"Basics of child psychology , level 0  ( aptet / ctet )","basics of ctet and tet , teachers eligibility test .",Basics of child psychology .. Basics of psychology .. How child learns .,Think Think Solutions 7 .
Personal Development,Understanding Behaviour Management by Occupational Therapist,Learn how to understand children and their behaviour,First we will identify the major milestones of children from 2 to 5 years old. Learn about behaviour and behaviour theory. Types and Examples of Challenging Behaviours,Lisa Shchyhel
Personal Development,Encouragement Consultant for Couple Certified Training Part4,Encouragement Consultant for Couple Certified Training Part4,"ways to form a better relationship with your partner. know more about how you form your idea of love, sex and marriage. experiential activities to deepen your learning",Sanyou Growth Sanyou Growth
Personal Development,Marriage ?,A thought about the marriage,The main factors to reflect upon before marriage,Sebastain Joseph
Personal Development,Relationship Coaching: Marriage with Eastern Wisdom,"Guidance on fostering joyful and loving relationships with your partner, in-laws, and children","After completing our series of marriage courses, you will learn to find solutions to current marital issues by integrating case analyses from the course.. To understand the differences in thinking and personality between partners, enhancing mutual understanding and refreshing new patterns of daily interaction.. Having taken our mother-in-law and daughter-in-law courses, you will learn practical methods and skills for handling conflicts between mother&daughter-in-law.",Boony Fan
Personal Development,Encouragement Consultant for Couple Certified Training Part2,Encouragement Consultant for Couple Certified Training Part2,"ways to form a better relationship with your partner. know more about how you form your idea of love, sex and marriage. experiential activities to deepen your learning",Sanyou Growth Sanyou Growth
Personal Development,How To Be a Pastor's Wife,Your Step By Step Guide To Being a Pastor's Wife,How To Be a Pastor's Wife. Ministry Life. Ministry Tips,HowExpert
Personal Development,Encouragement Consultant for Couple Certified Training Part1,Learn better and deeper ways to encourage couples,"ways to form a better relationship with your partner. know more about how you form your idea of love, sex and marriage. experiential activities to deepen your learning",Sanyou Growth Sanyou Growth
Personal Development,Encouragement Consultant for Couple Certified Training Part3,Encouragement Consultant for Couple Certified Training Part3,"ways to form a better relationship with your partner. know more about how you form your idea of love, sex and marriage. experiential activities to deepen your learning",Sanyou Growth Sanyou Growth
Personal Development,Online Transactions : A  Comprehensive Introduction,Understanding the Basics of  Secure and Convenient Online  Payments,What is meant by Online Transactions?. What are the various stages involved in online transactions?. What are the benefits and drawbacks of online transactions?,Prabh Kirpa Classes
Personal Development,STREAM Education,X-STREAM Ideas for classrooms and extra-curricular clubs,What is STREAM Education. Importance of STREAM Education. Ideas of STREAM activities in classroom,Nour El-Akhdar
Personal Development,Award in Education and Training (AET),Introductory Course,"Understanding roles, responsibilities and relationships in education and training. Understanding and using inclusive teaching and learning approaches in education and training. Understanding assessment in education and training",Axiom Dynamics
Personal Development,Ofsted IDSR (Inspection Data) & ASP Explained: Primary 2017,Ofsted Inspection Data Summary Report (the new Dashboard) and Analyse School Performance Service. Primary phase,"Understand and explain the significance of the graphs in the Ofsted Inspection Data Summary Report.. Learn how the information from ASP (the new RAISEonline) integrates and expands on the Ofsted Inspection Data Summary Report.. Find out from the Ofsted Inspection Handbook why these metrics have been chosen, and how they might affect any inspections.",The DAISI Service
Personal Development,Learn About Innovations in Education,Towards Learning Spectrum for Students engaged in courses in education,Knowledge and revision module towards excellence,Dr. Dheeraj Mehrotra
Personal Development,The Trivium: Learning how to Learn,"The three timeless disciplines of Grammar, Logic and Rhetoric brought together one clear and concise course.","Understanding the fundamental principles of the Trivium educational system.. Understanding the connection between the ancient disciplines of Grammar, Logic and Rhetoric.. Understanding how to structure thoughts, arguments and subjects effectively.",Tony Lowe
Personal Development,MICROSOFT WORD FOR BEGINNERS,Perfect course to acquire fundamentals in Microsoft Word,"You will learn how to create, edit, and format documents with essential text formatting tools, ensuring professional and polished documents.. Learn techniques for navigating and editing documents efficiently, including shortcuts and advanced editing features.. Understand the power of using styles and themes to maintain consistent formatting and enhance the visual appeal of documents.",Vyshnavi KANNAN
